DATE (MM/DD/YYYY),HOUR-CST,Avg Global Horizontal [W/m^2],Avg Direct Normal [W/m^2],Avg Diffuse Horizontal [W/m^2],Avg Downwelling IR [W/m^2],Avg Pyrgeometer Net [W/m^2],Avg Global (stdev) [W/m^2],Avg Direct (stdev) [W/m^2],Avg Diffuse (stdev) [W/m^2],Avg IR (stdev) [W/m^2],Avg Net (stdev) [W/m^2],Avg Air Temperature [deg C],Avg Relative Humidity [%],Avg Pressure [mBar]
5/16/2024,20,1.2732,-0.2769,0.8072,430.2583,-52.6325,0.1096,0.0141,0.1296,0.1348,0.1105,31.3683,74.0135,995.3096
5/16/2024,21,-1.6875,-0.3817,-2.4782,423.2750,-52.6567,0.0000,0.0000,0.0000,0.1188,0.0998,30.3817,78.3475,995.9464
5/16/2024,22,-1.6879,-0.3818,-2.4788,416.3217,-52.0010,0.0000,0.0000,0.0000,0.1053,0.0688,29.0800,83.6467,996.5317
5/16/2024,23,-1.6881,-0.3818,-2.4702,411.1950,-51.2582,0.0000,0.0000,0.0228,0.1165,0.0919,28.2033,87.5150,997.1333
5/17/2024,0,-1.3365,-0.3815,-2.0069,425.6183,-34.1390,0.0425,0.0016,0.1143,0.7474,0.7392,27.7033,90.0183,997.8150
5/17/2024,1,-1.2552,-0.3819,-1.8652,428.1233,-30.6638,0.0778,0.0000,0.1010,0.7767,0.7778,27.4200,91.3683,997.7817
5/17/2024,2,-1.1589,-0.3819,-1.8170,429.3317,-27.8022,0.0487,0.0000,0.0558,0.6112,0.6049,27.0867,92.4817,997.6000
5/17/2024,3,-1.3420,-0.3662,-1.8296,427.2850,-28.4256,0.0561,0.0194,0.1948,0.4645,0.4564,26.8683,93.5150,997.4917
5/17/2024,4,-0.9976,-0.3380,-1.3001,448.8317,-7.5444,0.0334,0.0924,0.1575,0.6447,0.6370,26.7200,93.4550,997.9701
5/17/2024,5,-1.0124,0.2132,-1.2311,443.0483,-6.7953,0.0027,0.1214,0.1945,0.1747,0.1421,25.3443,88.9900,998.3848
5/17/2024,6,-0.2679,-0.0993,-0.5754,438.0517,-5.1142,0.0680,0.1902,0.0805,0.1249,0.1030,24.3867,87.0600,998.5909
5/17/2024,7,-0.2247,0.0208,-0.4093,430.2600,-6.5198,0.0529,0.1588,0.0501,0.1636,0.1537,23.3567,86.9033,1000.0466
5/17/2024,8,10.5994,-0.1877,11.0488,423.1767,-1.3295,0.4775,0.0497,0.5292,0.2332,0.2071,21.8433,94.4267,1001.4303
5/17/2024,9,147.9562,1.0545,160.5903,425.7383,-1.9398,6.1741,0.4973,6.3628,0.3141,0.2904,21.6033,96.2317,1001.0302
5/17/2024,10,205.8125,0.8722,225.3442,430.7033,-5.7973,10.3532,0.1526,11.1804,0.2087,0.1844,22.2767,92.5617,1002.3635
5/17/2024,11,353.3198,7.5571,376.8551,431.3583,-17.0265,15.5240,4.5697,11.3691,0.3068,0.3187,23.2900,86.3033,1002.5768
5/17/2024,12,456.0872,4.1560,493.2682,436.5333,-28.8047,8.3743,1.6761,7.1402,0.3658,0.4029,24.6495,81.6070,1002.2865
5/17/2024,13,559.0637,21.3648,576.8364,443.1483,-34.7552,22.2915,11.0319,8.8371,0.5693,0.5703,26.5975,77.2543,1001.8562
5/17/2024,14,215.4954,0.6636,236.1113,452.1317,-19.5243,2.5893,0.0782,2.7930,0.2043,0.2111,27.3733,76.5342,1001.3857
5/17/2024,15,274.1201,1.0700,299.8592,453.2517,-19.9790,3.8823,0.0920,4.1828,0.2731,0.3008,27.7950,75.2177,1000.9863
5/17/2024,16,499.8562,110.6149,429.1122,436.0283,-46.5002,12.6947,10.3027,4.7456,0.5023,0.5235,28.4797,72.5955,1000.4797
5/17/2024,17,239.6586,33.6811,228.4323,446.0483,-33.1020,6.9868,6.0666,2.4340,0.3374,0.3730,29.0267,71.6990,1000.2518
5/17/2024,18,50.8124,0.3828,55.4152,454.6567,-15.7955,0.4258,0.0029,0.4850,0.1251,0.1147,28.7082,72.8265,1000.4272
5/17/2024,19,17.1507,0.3756,18.3379,453.0450,-14.9530,0.2147,0.0152,0.2617,0.1007,0.0738,28.5427,71.8347,1000.8142
5/17/2024,20,-0.2163,-0.1644,-0.8117,448.9367,-15.0438,0.0345,0.1619,0.0714,0.1341,0.1067,27.9720,71.8482,1001.5692
5/17/2024,21,-1.4748,-0.3740,-2.0134,417.1633,-39.8160,0.0729,0.0158,0.2006,0.3093,0.2912,26.9933,72.9610,1002.1265
5/17/2024,22,-1.3646,-0.3819,-2.0051,415.5800,-35.5235,0.0524,0.0000,0.1439,0.2312,0.2136,26.0935,78.7207,1003.0745
5/17/2024,23,-1.0824,-0.3597,-1.7495,435.0733,-13.1219,0.0275,0.0613,0.1370,0.3715,0.3614,25.4412,82.9633,1003.6047
5/18/2024,0,-1.0124,-0.2432,-1.5813,440.6000,-6.5145,0.0037,0.1744,0.2146,0.0701,0.0377,25.0660,84.2983,1004.6010
5/18/2024,1,-1.0130,-0.2063,-1.5491,435.1717,-8.2602,0.0020,0.1494,0.2029,0.2531,0.2341,24.4688,82.6183,1004.8765
5/18/2024,2,-1.0949,-0.3797,-1.7630,414.5717,-25.0492,0.0503,0.0097,0.0665,0.5121,0.5013,23.9625,83.1183,1004.4970
5/18/2024,3,-1.1557,-0.3821,-1.8957,413.8683,-23.1458,0.0245,0.0000,0.0070,0.1243,0.0978,23.7818,84.5467,1003.5193
5/18/2024,4,-1.0598,-0.3821,-1.9439,408.8283,-25.3201,0.0192,0.0000,0.0277,0.6584,0.6478,23.3153,87.3533,1003.8407
5/18/2024,5,-1.1750,-0.3821,-1.8132,398.7583,-32.6535,0.1367,0.0000,0.0668,0.4859,0.4738,22.7443,88.5250,1003.9238
5/18/2024,6,0.7444,-0.2580,0.3671,425.4683,-6.2199,0.0841,0.1391,0.1079,0.3271,0.3192,22.5717,88.6217,1004.3770
5/18/2024,7,44.9634,0.2847,48.7886,427.1033,-8.2253,0.6499,0.0519,0.7118,0.2335,0.2254,22.8358,89.7883,1004.9747
5/18/2024,8,136.2294,0.4348,148.8210,432.5933,-11.7767,1.5840,0.0326,1.7244,0.2850,0.2649,23.4130,92.0950,1005.5075
5/18/2024,9,242.0668,1.0399,264.7280,441.8200,-16.3250,2.6774,0.0914,2.8932,0.2509,0.2556,24.6660,90.9283,1006.0475
5/18/2024,10,314.1225,1.5023,343.4586,449.9200,-23.6508,2.9995,0.1891,3.1135,0.3403,0.3476,26.3360,86.5117,1006.3417
5/18/2024,11,463.5440,41.2120,450.5938,451.0883,-34.2177,27.6499,20.3721,4.9442,0.3807,0.4571,27.7493,82.4542,1006.1930
5/18/2024,12,599.7381,123.1898,480.8160,444.3950,-62.8900,72.9074,54.5321,7.0715,0.5619,0.5615,29.8283,75.0705,1005.9478
5/18/2024,13,848.3008,346.6652,423.2396,446.6783,-74.6717,72.1962,53.5778,4.3761,0.6165,0.6343,31.7032,67.0530,1005.5305
5/18/2024,14,947.9284,485.8948,374.7445,452.1033,-80.1497,18.7163,14.7278,2.1693,0.6652,0.6518,33.5295,58.8895,1004.7402
5/18/2024,15,742.2435,388.0767,334.3428,452.3167,-77.2282,43.3018,37.9761,3.3931,0.5111,0.5597,34.4352,53.8662,1003.7940
5/18/2024,16,565.7970,305.0093,294.1247,456.3733,-72.1460,29.9461,29.5574,3.0389,0.4738,0.4892,35.0873,50.8973,1003.2423
5/18/2024,17,480.9990,332.4213,224.8141,446.5650,-67.2513,10.6623,12.6377,1.2486,0.3996,0.3894,34.1467,59.0833,1003.1618
5/18/2024,18,275.2268,241.0977,138.1540,434.7233,-68.1205,1.2784,1.5103,0.3694,0.2513,0.2698,33.1348,62.7287,1003.2622
5/18/2024,19,81.0102,86.0351,55.7297,420.4783,-68.9188,0.7983,0.9710,0.4685,0.1845,0.1435,31.7985,66.7867,1003.5492
5/18/2024,20,0.8174,-0.0615,0.2762,404.2100,-70.3827,0.1372,0.0359,0.1145,0.1414,0.1049,30.0322,73.2537,1004.2913
5/18/2024,21,-1.7103,-0.3817,-2.4843,396.0300,-68.0093,0.0420,0.0000,0.0186,0.1224,0.0938,28.4112,81.3287,1005.1333
5/18/2024,22,-1.6882,-0.3818,-2.4793,395.6017,-62.4873,0.0000,0.0000,0.0000,0.1120,0.0948,27.4035,87.2800,1006.1598
5/18/2024,23,-1.6886,-0.3819,-2.4668,394.2867,-58.8773,0.0000,0.0000,0.0135,0.3538,0.3483,26.6442,91.2667,1006.8192
5/19/2024,0,-1.6887,-0.3820,-2.4419,393.3750,-56.9827,0.0000,0.0000,0.0629,0.1696,0.1630,26.2578,93.6233,1007.0682
5/19/2024,1,-1.5791,-0.3820,-2.2254,400.1550,-47.3695,0.0398,0.0000,0.1651,0.3458,0.3418,26.0215,94.9033,1006.8697
5/19/2024,2,-1.5358,-0.3809,-2.2411,396.9417,-50.8648,0.0248,0.0024,0.0775,0.4093,0.4021,25.9728,95.6283,1006.4085
5/19/2024,3,-1.6562,-0.3820,-2.3686,396.6317,-48.2982,0.0443,0.0000,0.0843,1.0231,1.0263,25.4842,97.1700,1005.8533
5/19/2024,4,-1.1156,-0.3192,-1.7382,424.8850,-19.1183,0.0871,0.0524,0.1594,1.1894,1.1964,25.2870,98.9500,1006.2220
5/19/2024,5,-0.9372,-0.3258,-1.5103,436.8167,-9.0142,0.0824,0.0381,0.1293,0.8561,0.8535,25.4583,99.1367,1006.3118
5/19/2024,6,0.8979,-0.2489,0.5927,436.2033,-9.8783,0.0969,0.0680,0.1689,1.1434,1.1410,25.4035,99.3500,1006.7677
5/19/2024,7,35.4890,0.2317,38.5500,442.5717,-7.3043,1.1237,0.0862,1.2426,0.6442,0.6432,25.4948,99.2983,1007.7648
5/19/2024,8,156.9830,3.1904,168.8912,440.7217,-17.8345,6.7161,2.2225,5.9470,1.1974,1.2210,25.6658,99.0917,1008.2073
5/19/2024,9,364.9272,86.4883,307.8413,432.3583,-40.2787,40.5317,35.4235,9.8017,1.2330,1.2860,27.0398,92.3600,1008.2137
5/19/2024,10,553.1295,210.5163,362.1610,437.4583,-63.0653,46.8121,40.2187,6.1714,0.7233,0.7524,29.3325,77.6360,1008.2078
5/19/2024,11,801.6789,442.8993,313.1798,426.9183,-87.3348,44.0509,37.1312,3.1938,0.5879,0.6292,30.9892,66.1093,1007.9770
5/19/2024,12,878.4957,503.1986,271.7098,425.4717,-92.2000,18.0712,13.9248,2.9460,0.4832,0.5346,32.4660,56.6508,1007.4028
5/19/2024,13,965.3775,578.1366,229.3811,429.5933,-104.2400,6.1072,4.9574,1.3005,0.5752,0.6261,33.9577,49.6830,1006.3095
5/19/2024,14,918.3484,583.1184,210.2641,429.3833,-101.6433,5.2659,4.6393,0.6742,0.5447,0.5527,34.8843,44.0345,1005.3287
5/19/2024,15,846.5403,597.0784,198.7766,430.4083,-101.1833,2.8066,2.8988,0.3255,0.4461,0.4530,35.5693,40.7695,1004.6933
5/19/2024,16,684.5349,538.1663,182.0769,432.0950,-99.4400,3.7422,4.1543,0.5935,0.4828,0.5137,35.7962,40.7930,1003.6948
5/19/2024,17,447.1652,325.4934,192.5146,440.1067,-78.3940,19.4221,23.1776,1.3023,0.3938,0.3952,34.8842,49.2293,1003.1732
5/19/2024,18,279.2587,255.4897,131.8824,430.1033,-73.9662,1.1465,1.3557,0.3978,0.2642,0.2634,33.4188,56.6362,1003.0367
5/19/2024,19,83.9187,89.8641,55.8493,419.6567,-68.6405,0.8116,0.9853,0.4399,0.1706,0.1520,31.6317,64.7438,1003.2948
5/19/2024,20,0.7189,-0.2201,0.1934,417.4300,-57.0503,0.1005,0.0263,0.1261,0.3839,0.3793,29.8342,74.5263,1004.0638
5/19/2024,21,-1.6877,-0.3817,-2.4772,409.9167,-56.8847,0.0000,0.0000,0.0045,0.2890,0.2664,28.6725,80.3985,1004.6472
5/19/2024,22,-1.6881,-0.3818,-2.4791,405.4933,-56.6152,0.0000,0.0000,0.0000,0.1997,0.1806,27.9433,84.4067,1005.4915
5/19/2024,23,-1.6885,-0.3819,-2.4796,403.1483,-55.5250,0.0000,0.0000,0.0000,0.1181,0.1014,27.3850,87.8067,1005.6517
5/20/2024,0,-1.6886,-0.3819,-2.4745,401.4417,-54.3640,0.0000,0.0000,0.0168,0.1119,0.0970,27.0020,90.2683,1005.4678
5/20/2024,1,-1.1698,-0.3815,-1.8713,429.5633,-25.6542,0.0206,0.0023,0.0888,1.2436,1.2469,26.7880,91.6817,1005.1448
5/20/2024,2,-1.1227,-0.3815,-1.7559,428.3233,-26.7193,0.0601,0.0016,0.0733,1.1993,1.2004,26.7923,92.0500,1004.3888
5/20/2024,3,-1.1417,-0.3817,-1.7967,429.7717,-26.2725,0.0542,0.0012,0.0937,1.1304,1.1255,26.9783,91.5717,1003.6467
5/20/2024,4,-1.2310,-0.3819,-1.8608,422.1500,-32.0888,0.0839,0.0000,0.0920,1.2011,1.2049,26.7323,92.6200,1003.2592
5/20/2024,5,-1.6748,-0.3820,-2.2252,403.7250,-47.6593,0.0348,0.0000,0.2571,0.1220,0.1010,26.4573,93.5967,1003.1715
5/20/2024,6,1.5687,-0.3145,1.2536,404.3600,-45.6550,0.0991,0.0072,0.1709,0.2290,0.2131,26.1810,94.3850,1003.0815
5/20/2024,7,47.4492,2.1763,50.8959,418.8050,-34.6597,0.8658,0.6230,0.8010,0.5928,0.5915,26.1990,94.4067,1003.5865
5/20/2024,8,227.4808,62.0711,197.3245,416.7217,-47.2212,12.6674,14.7284,3.4949,0.8675,0.8638,26.9582,91.9233,1003.8688
5/20/2024,9,404.0071,141.5357,293.0352,433.7517,-50.0470,36.3444,34.8334,5.9923,0.8543,0.9139,28.5993,83.5732,1004.0527
5/20/2024,10,575.8552,246.7932,339.7468,434.8317,-65.5967,61.0359,54.9330,5.8470,0.5055,0.5365,30.1370,74.3157,1004.3072
5/20/2024,11,702.6734,304.0000,376.9883,441.8883,-69.8435,60.9838,51.0278,5.3470,0.5125,0.5908,31.5057,67.1443,1004.4142
5/20/2024,12,831.5538,395.3905,365.8317,446.0333,-74.9432,60.5537,48.5557,3.4510,0.4954,0.5851,33.1698,60.6502,1003.8635
5/20/2024,13,860.6728,392.9127,375.3848,455.9550,-76.8568,36.0838,26.9515,2.8016,0.6019,0.6389,34.2655,56.9937,1003.2645
5/20/2024,14,918.1307,492.0066,331.8125,456.0000,-78.4105,12.3386,10.2302,1.2815,0.5943,0.6301,35.3918,53.4933,1002.4342
5/20/2024,15,769.4206,424.9709,322.0285,461.5017,-79.4465,22.8138,19.9182,1.8500,0.5404,0.6076,36.1828,50.3495,1001.6623
5/20/2024,16,668.3651,383.4219,322.9409,465.3233,-69.8900,14.3201,14.5382,1.5532,0.4928,0.5139,36.4563,50.2823,1001.0447
5/20/2024,17,402.9813,214.1139,240.6302,455.5733,-63.3853,20.3077,22.7470,1.5071,0.3659,0.4204,35.1910,56.6080,1000.6633
5/20/2024,18,230.3546,140.3090,146.4609,440.5850,-62.6465,3.7651,5.1195,1.0358,0.2578,0.2574,33.4483,61.5520,1000.6690
5/20/2024,19,52.2661,8.6342,52.4031,431.2150,-58.0367,0.7031,0.9922,0.4483,0.1555,0.1353,31.9157,65.2143,1001.1037
5/20/2024,20,1.6411,-0.2406,1.1968,422.9100,-57.5233,0.1418,0.0153,0.1550,0.1279,0.0927,30.7813,69.4640,1001.8453
5/20/2024,21,-1.6875,-0.3817,-2.4783,414.8750,-57.9868,0.0000,0.0000,0.0000,0.1089,0.0756,29.6237,75.6780,1002.5010
5/20/2024,22,-1.6880,-0.3818,-2.4789,411.3917,-55.3693,0.0000,0.0000,0.0000,0.1488,0.1367,28.6330,81.8860,1003.1570
5/20/2024,23,-1.6308,-0.3818,-2.3691,412.3583,-51.0208,0.0268,0.0000,0.0775,0.6407,0.6330,28.1873,84.4933,1003.3933
5/21/2024,0,-1.4266,-0.3819,-2.1132,421.1300,-40.0672,0.0465,0.0000,0.1225,1.1945,1.1876,27.8907,86.9383,1003.3183
5/21/2024,1,-1.3537,-0.3819,-1.9921,422.7217,-37.0445,0.0833,0.0000,0.1555,1.1742,1.1734,27.6110,89.4200,1002.7663
5/21/2024,2,-1.1991,-0.3819,-1.8709,428.0967,-31.1953,0.0568,0.0000,0.0884,1.4579,1.4571,27.4963,91.0917,1002.2413
5/21/2024,3,-1.0672,-0.3815,-1.7542,437.3933,-22.2446,0.0409,0.0023,0.0535,1.2295,1.2240,27.4703,91.8350,1001.5813
5/21/2024,4,-1.2443,-0.3819,-1.8490,424.4250,-34.2193,0.0950,0.0000,0.0943,1.6513,1.6529,27.4043,92.2017,1001.3020
5/21/2024,5,-1.2109,-0.3809,-1.7579,428.5733,-29.9652,0.0925,0.0043,0.1276,1.6812,1.6834,27.3720,92.4783,1001.4463
5/21/2024,6,1.0944,-0.3111,0.7947,408.8067,-48.9162,0.1546,0.0111,0.1469,0.7779,0.7699,27.3257,92.3800,1001.6867
5/21/2024,7,75.5716,25.2261,70.2419,410.2333,-50.2995,2.7964,5.5167,1.0043,0.3119,0.2806,27.3170,92.4117,1001.7930
5/21/2024,8,233.9810,55.4759,209.3786,425.0483,-47.6525,28.2163,32.6600,7.1811,1.7051,1.6856,28.2590,88.8500,1002.0100
5/21/2024,9,316.7661,62.9221,280.0422,448.9600,-35.4632,47.3393,43.1437,10.7604,1.3856,1.3821,29.4877,81.6390,1002.1552
5/21/2024,10,497.9029,135.3931,384.1828,453.6383,-48.0307,96.4487,84.7641,11.6187,1.0812,1.1248,31.1690,73.5257,1001.9558
5/21/2024,11,786.2563,388.3281,362.3963,443.9900,-72.4965,107.9463,94.1448,6.7368,0.6692,0.6820,32.7825,65.4355,1002.1218
5/21/2024,12,824.6903,372.6809,387.5975,455.6617,-69.7063,96.8991,76.6698,6.2240,0.6585,0.6948,33.9117,61.9803,1002.3120
5/21/2024,13,912.2590,498.1434,289.7697,453.6350,-77.0792,36.7006,28.3328,3.6256,0.5346,0.5882,34.7045,58.7880,1001.5592
5/21/2024,14,895.2733,498.7585,299.7046,454.9050,-79.0978,37.4597,30.2748,3.5336,0.5851,0.6156,34.9847,56.8580,1001.0018
5/21/2024,15,815.1857,520.0373,259.9258,452.9767,-82.4127,20.4392,18.9173,1.9506,0.5460,0.5950,35.3808,54.8378,1000.3954
5/21/2024,16,577.1373,330.9023,279.4452,456.2433,-71.3943,41.6656,42.5250,3.2454,0.5539,0.5522,35.0737,56.5347,999.7347
5/21/2024,17,479.9998,354.2001,198.3186,441.9967,-73.9023,11.3901,12.6665,1.1584,0.3946,0.4263,34.2993,58.5130,999.3213
5/21/2024,18,224.8773,143.6804,135.1758,436.4617,-68.4307,2.7830,3.5085,0.8477,0.2551,0.2777,33.4213,60.3380,999.3754
5/21/2024,19,46.7451,1.9827,49.4706,432.0100,-56.3017,0.5093,0.2320,0.4864,0.1484,0.1368,31.8057,67.2340,1000.0790
5/21/2024,20,0.1822,-0.3123,-0.3786,425.4617,-53.3175,0.0785,0.0213,0.0958,0.1307,0.0905,30.5793,72.6630,1000.8918
5/21/2024,21,-1.5691,-0.3817,-2.2876,426.5933,-45.4262,0.0728,0.0000,0.0961,0.3561,0.3496,29.5407,78.2990,1001.3932
5/21/2024,22,-1.0327,-0.3818,-1.7776,437.3883,-31.9908,0.0381,0.0000,0.0218,0.9658,0.9632,29.0677,81.8267,1002.3485
5/21/2024,23,-1.0409,-0.3818,-1.7733,436.7417,-31.3483,0.0522,0.0000,0.0102,1.2699,1.2715,28.8943,82.6833,1002.8622
5/22/2024,0,-1.0496,-0.3814,-1.7742,440.8817,-26.3008,0.0451,0.0023,0.0177,1.1466,1.1449,28.7117,83.5400,1003.0532
5/22/2024,1,-1.0129,-0.3659,-1.7458,456.7533,-11.3298,0.0000,0.0501,0.0583,0.4290,0.4191,28.8000,84.0700,1003.1847
5/22/2024,2,-1.0150,-0.3803,-1.7711,441.7600,-25.8517,0.0058,0.0065,0.0011,0.7983,0.7912,28.7627,84.0617,1002.5595
5/22/2024,3,-1.0223,-0.3784,-1.7710,441.5000,-24.0605,0.0160,0.0130,0.0000,0.9262,0.9293,28.4037,85.0217,1001.7047
5/22/2024,4,-1.0569,-0.3810,-1.7719,436.9950,-26.7638,0.0640,0.0031,0.0071,0.9393,0.9313,28.0975,85.6083,1001.0985
5/22/2024,5,-1.0704,-0.3728,-1.7323,440.5367,-22.8448,0.0716,0.0257,0.0786,0.7027,0.7025,28.0717,85.5400,1001.6825
5/22/2024,6,0.0098,-0.3618,-0.4395,425.8500,-35.4852,0.1257,0.0144,0.0796,0.1731,0.1587,27.8335,86.3217,1001.8060
5/22/2024,7,44.0841,-0.0622,47.7611,422.8433,-39.3585,0.4494,0.0519,0.4980,0.1510,0.1289,27.7493,87.5417,1002.2395
5/22/2024,8,155.7241,5.3570,164.9208,424.8583,-43.5548,0.9708,0.6512,0.6727,0.1644,0.1364,28.1518,86.1050,1002.1347
5/22/2024,9,415.3984,146.9755,294.6052,424.0917,-59.3895,7.7514,7.1354,1.4393,0.2836,0.3053,29.3800,79.4763,1002.4453
5/22/2024,10,532.2556,184.7425,359.5212,432.2183,-65.4523,21.2970,19.1054,1.8688,0.3123,0.3371,30.8590,71.1887,1002.6612
5/22/2024,11,748.4542,392.3682,313.3589,436.1250,-78.0348,27.7599,23.0141,2.2019,0.3691,0.3776,32.8823,60.5292,1002.9927
5/22/2024,12,851.4348,457.4172,306.5555,441.7217,-80.4083,24.7877,20.1255,2.4566,0.4312,0.4670,34.0722,56.7382,1002.7350
5/22/2024,13,925.6063,575.2746,223.8391,443.1167,-85.5650,16.9798,14.3947,1.3496,0.4670,0.4844,34.9272,54.1427,1002.2200
5/22/2024,14,901.6043,572.2312,224.9509,444.8833,-86.0283,10.8972,9.7070,1.1530,0.5261,0.5321,35.2865,53.4197,1001.5855
5/22/2024,15,806.8215,554.3437,214.4325,445.1200,-85.1767,4.5552,4.6335,0.5198,0.4933,0.5183,35.3517,54.0308,1000.9062
5/22/2024,16,652.2989,483.7231,207.7327,443.1200,-85.8150,5.4882,6.1186,0.7596,0.4399,0.4553,35.3658,54.2780,1000.0881
5/22/2024,17,487.9130,387.2418,176.4490,440.0433,-82.1852,3.4112,4.1666,0.4719,0.3769,0.4072,34.9385,56.9743,999.4658
5/22/2024,18,189.8602,93.3072,130.8346,434.5417,-69.6982,4.6684,5.2751,1.2371,0.2442,0.2674,33.5072,64.5053,999.2305
5/22/2024,19,41.0422,-0.0710,44.6933,434.3400,-55.3347,0.3935,0.0463,0.4359,0.1625,0.1562,32.0395,68.0515,999.7919
5/22/2024,20,-0.5562,-0.3816,-1.1821,429.4067,-53.3085,0.0657,0.0000,0.0924,0.1224,0.0881,31.2585,64.0843,1000.3246
5/22/2024,21,-1.6875,-0.3817,-2.4783,424.7583,-50.0012,0.0000,0.0000,0.0000,0.1190,0.0945,30.0183,71.9965,1001.0757
5/22/2024,22,-1.6879,-0.3818,-2.4678,421.8800,-47.6357,0.0000,0.0000,0.0277,0.1164,0.0903,29.1743,78.3767,1002.1153
5/22/2024,23,-1.4774,-0.3818,-2.1473,425.0600,-41.2745,0.1262,0.0000,0.2024,0.1638,0.1515,28.6530,83.3700,1002.9990
5/23/2024,0,-1.5706,-0.3818,-2.0336,422.4283,-41.3485,0.1741,0.0000,0.2782,0.1531,0.1381,28.1663,86.6700,1002.1825
5/23/2024,1,-1.4093,-0.3819,-1.8797,418.7683,-43.8940,0.2549,0.0000,0.1720,0.1160,0.1002,28.0000,87.7483,1000.9292
5/23/2024,2,-1.4859,-0.3819,-1.9844,420.7733,-41.5037,0.0771,0.0000,0.2243,1.6094,1.5974,27.9533,88.4733,1000.1792
5/23/2024,3,-1.5083,-0.3819,-2.0069,418.3333,-44.1447,0.0989,0.0000,0.2111,1.3707,1.3669,28.0350,88.0800,1000.6338
5/23/2024,4,-1.0235,-0.3813,-1.7548,434.7567,-26.9852,0.0272,0.0027,0.0215,0.7100,0.7095,27.8557,88.6567,1000.0757
5/23/2024,5,-1.0111,-0.3758,-1.5916,447.5583,-15.2244,0.0084,0.0222,0.1771,0.6635,0.6580,27.9332,88.6800,1000.9135
5/23/2024,6,0.9623,-0.3819,0.6414,419.8983,-42.7920,0.1613,0.0000,0.0967,1.3840,1.3799,27.9828,87.8483,1000.6113
5/23/2024,7,41.7591,1.0106,44.8219,441.0333,-25.2578,1.7491,1.5471,1.2111,1.4127,1.4132,28.2875,85.7417,1002.2050
5/23/2024,8,218.0390,73.0790,177.0252,426.3950,-48.9482,21.5874,27.4086,4.0138,1.1835,1.1702,28.7980,83.0667,1002.7310
5/23/2024,9,430.0712,207.0427,249.2792,425.4533,-62.2510,33.7283,34.0939,4.6190,0.7273,0.7374,29.8613,77.8672,1003.0327
5/23/2024,10,649.1003,406.5740,245.2501,424.6350,-75.8493,15.9441,15.3860,1.7330,0.3886,0.4166,31.3850,68.8462,1002.7857
5/23/2024,11,808.2773,518.1274,232.1655,427.7817,-82.3567,8.5804,8.9739,1.0338,0.4624,0.4901,32.7212,59.5295,1002.6558
5/23/2024,12,901.9753,527.3390,272.0604,438.5950,-83.9433,10.9430,9.7177,1.6254,0.4656,0.4879,34.0928,54.3725,1002.3752
5/23/2024,13,903.4032,495.6894,307.3282,448.0200,-78.9462,20.9186,18.0343,2.2415,0.4997,0.4852,34.5943,55.5772,1001.7158
5/23/2024,14,853.9718,423.5137,365.1632,454.1000,-71.3608,48.8187,39.6967,5.3497,0.6348,0.6561,34.3313,59.5828,1000.9562
5/23/2024,15,710.0365,333.2531,367.7913,455.8733,-68.2923,64.3672,56.4134,5.3296,0.5698,0.5853,34.2340,61.5552,1000.2685
5/23/2024,16,564.7311,275.0955,323.4755,456.4583,-65.9462,56.5553,56.5429,4.5805,0.5124,0.5374,34.3422,60.7493,999.7925
5/23/2024,17,410.1136,217.3357,244.1596,449.1017,-66.5835,23.2490,25.0920,2.5630,0.3723,0.3605,34.1573,58.0977,999.2283
5/23/2024,18,261.6525,194.6053,144.6179,439.7167,-68.7553,1.3029,1.5788,0.4465,0.2349,0.2524,33.6810,54.9378,999.1189
5/23/2024,19,72.9138,43.2154,61.4794,438.0517,-56.8122,1.4853,2.7432,0.7866,0.1750,0.1525,32.5657,60.6858,999.2600
5/23/2024,20,2.1449,-0.0935,1.7429,429.0667,-55.0993,0.1567,0.0269,0.1734,0.1440,0.1085,31.3858,65.8333,999.8905
5/23/2024,21,-1.6875,-0.3817,-2.4777,422.9717,-50.8200,0.0000,0.0000,0.0032,0.1050,0.0692,29.8035,76.4935,1000.8755
5/23/2024,22,-1.6876,-0.3818,-2.4273,419.7767,-48.9515,0.0020,0.0000,0.0868,0.1017,0.0747,29.0125,81.5190,1001.1875
5/23/2024,23,-1.3585,-0.3818,-1.9937,429.1433,-37.6158,0.0901,0.0000,0.1717,1.0023,0.9995,28.6923,84.6017,1001.6485
5/24/2024,0,-1.0129,-0.3818,-1.7704,449.4467,-17.9483,0.0000,0.0000,0.0032,1.2475,1.2448,28.7038,85.5900,1001.8323
5/24/2024,1,-1.0129,-0.3818,-1.7709,445.6017,-21.9342,0.0000,0.0000,0.0000,0.9724,0.9758,28.7238,85.6967,1001.2212
5/24/2024,2,-1.0135,-0.3819,-1.7710,439.4867,-27.7400,0.0024,0.0000,0.0000,1.4486,1.4462,28.6890,85.7717,1000.3832
5/24/2024,3,-1.0130,-0.3819,-1.7708,445.9183,-20.6825,0.0000,0.0000,0.0011,1.3927,1.3972,28.5428,86.1717,1000.0608
5/24/2024,4,-1.2603,-0.3819,-1.8317,427.3567,-37.3193,0.1590,0.0000,0.0907,1.1273,1.1244,28.3502,86.8367,1000.1797
5/24/2024,5,-1.4005,-0.3819,-1.9468,422.3767,-41.0272,0.1448,0.0000,0.1598,0.9746,0.9703,28.2262,86.8600,1000.3555
